"PROBABILITY CURVES FOR RASCH_RST_EXAMPLE Nov 23 2024 10:48"
"ITEM","MEASURE","SCORE","INFORMATION",0,1,2,3,4,5,6
1,-1.050000,.26,.19,.74,.26,.00,.00,.00,.00,.00
1,-1.040000,.26,.19,.74,.26,.00,.00,.00,.00,.00
1,-1.030000,.26,.19,.74,.26,.00,.00,.00,.00,.00
1,-1.020000,.27,.19,.73,.27,.00,.00,.00,.00,.00
1,-1.010000,.27,.20,.73,.27,.00,.00,.00,.00,.00
1,-1.000000,.27,.20,.73,.27,.00,.00,.00,.00,.00
1,-.990000,.27,.20,.73,.27,.00,.00,.00,.00,.00
1,-.980000,.27,.20,.73,.27,.00,.00,.00,.00,.00
1,-.970000,.27,.20,.73,.27,.00,.00,.00,.00,.00
1,-.960000,.28,.20,.72,.28,.00,.00,.00,.00,.00
1,-.950000,.28,.20,.72,.28,.00,.00,.00,.00,.00
1,-.940000,.28,.20,.72,.28,.00,.00,.00,.00,.00
1,-.930000,.28,.20,.72,.28,.00,.00,.00,.00,.00
1,-.920000,.28,.20,.72,.28,.00,.00,.00,.00,.00
1,-.910000,.29,.20,.71,.29,.00,.00,.00,.00,.00
1,-.900000,.29,.21,.71,.29,.00,.00,.00,.00,.00
1,-.890000,.29,.21,.71,.29,.00,.00,.00,.00,.00
1,-.880000,.29,.21,.71,.29,.00,.00,.00,.00,.00
1,-.870000,.30,.21,.70,.30,.00,.00,.00,.00,.00
1,-.860000,.30,.21,.70,.30,.00,.00,.00,.00,.00
1,-.850000,.30,.21,.70,.30,.00,.00,.00,.00,.00
1,-.840000,.30,.21,.70,.30,.00,.00,.00,.00,.00
1,-.830000,.30,.21,.70,.30,.00,.00,.00,.00,.00
1,-.820000,.31,.21,.69,.31,.00,.00,.00,.00,.00
1,-.810000,.31,.21,.69,.31,.00,.00,.00,.00,.00
1,-.800000,.31,.21,.69,.31,.00,.00,.00,.00,.00
1,-.790000,.31,.21,.69,.31,.00,.00,.00,.00,.00
1,-.780000,.31,.22,.69,.31,.00,.00,.00,.00,.00
1,-.770000,.32,.22,.68,.32,.00,.00,.00,.00,.00
1,-.760000,.32,.22,.68,.32,.00,.00,.00,.00,.00
1,-.750000,.32,.22,.68,.32,.00,.00,.00,.00,.00
1,-.740000,.32,.22,.68,.32,.00,.00,.00,.00,.00
1,-.730000,.33,.22,.67,.33,.00,.00,.00,.00,.00
1,-.720000,.33,.22,.67,.33,.00,.00,.00,.00,.00
1,-.710000,.33,.22,.67,.33,.00,.00,.00,.00,.00
1,-.700000,.33,.22,.67,.33,.00,.00,.00,.00,.00
1,-.690000,.33,.22,.67,.33,.00,.00,.00,.00,.00
1,-.680000,.34,.22,.66,.34,.00,.00,.00,.00,.00
1,-.670000,.34,.22,.66,.34,.00,.00,.00,.00,.00
1,-.660000,.34,.22,.66,.34,.00,.00,.00,.00,.00
1,-.650000,.34,.23,.66,.34,.00,.00,.00,.00,.00
1,-.640000,.35,.23,.65,.35,.00,.00,.00,.00,.00
1,-.630000,.35,.23,.65,.35,.00,.00,.00,.00,.00
1,-.620000,.35,.23,.65,.35,.00,.00,.00,.00,.00
1,-.610000,.35,.23,.65,.35,.00,.00,.00,.00,.00
1,-.600000,.35,.23,.65,.35,.00,.00,.00,.00,.00
1,-.590000,.36,.23,.64,.36,.00,.00,.00,.00,.00
1,-.580000,.36,.23,.64,.36,.00,.00,.00,.00,.00
1,-.570000,.36,.23,.64,.36,.00,.00,.00,.00,.00
1,-.560000,.36,.23,.64,.36,.00,.00,.00,.00,.00
1,-.550000,.37,.23,.63,.37,.00,.00,.00,.00,.00
1,-.540000,.37,.23,.63,.37,.00,.00,.00,.00,.00
1,-.530000,.37,.23,.63,.37,.00,.00,.00,.00,.00
1,-.520000,.37,.23,.63,.37,.00,.00,.00,.00,.00
1,-.510000,.38,.23,.62,.38,.00,.00,.00,.00,.00
1,-.500000,.38,.24,.62,.38,.00,.00,.00,.00,.00
1,-.490000,.38,.24,.62,.38,.00,.00,.00,.00,.00
1,-.480000,.38,.24,.62,.38,.00,.00,.00,.00,.00
1,-.470000,.38,.24,.62,.38,.00,.00,.00,.00,.00
1,-.460000,.39,.24,.61,.39,.00,.00,.00,.00,.00
1,-.450000,.39,.24,.61,.39,.00,.00,.00,.00,.00
1,-.440000,.39,.24,.61,.39,.00,.00,.00,.00,.00
1,-.430000,.39,.24,.61,.39,.00,.00,.00,.00,.00
1,-.420000,.40,.24,.60,.40,.00,.00,.00,.00,.00
1,-.410000,.40,.24,.60,.40,.00,.00,.00,.00,.00
1,-.400000,.40,.24,.60,.40,.00,.00,.00,.00,.00
1,-.390000,.40,.24,.60,.40,.00,.00,.00,.00,.00
1,-.380000,.41,.24,.59,.41,.00,.00,.00,.00,.00
1,-.370000,.41,.24,.59,.41,.00,.00,.00,.00,.00
1,-.360000,.41,.24,.59,.41,.00,.00,.00,.00,.00
1,-.350000,.41,.24,.59,.41,.00,.00,.00,.00,.00
1,-.340000,.42,.24,.58,.42,.00,.00,.00,.00,.00
1,-.330000,.42,.24,.58,.42,.00,.00,.00,.00,.00
1,-.320000,.42,.24,.58,.42,.00,.00,.00,.00,.00
1,-.310000,.42,.24,.58,.42,.00,.00,.00,.00,.00
1,-.300000,.43,.24,.57,.43,.00,.00,.00,.00,.00
1,-.290000,.43,.24,.57,.43,.00,.00,.00,.00,.00
1,-.280000,.43,.25,.57,.43,.00,.00,.00,.00,.00
1,-.270000,.43,.25,.57,.43,.00,.00,.00,.00,.00
1,-.260000,.44,.25,.56,.44,.00,.00,.00,.00,.00
1,-.250000,.44,.25,.56,.44,.00,.00,.00,.00,.00
1,-.240000,.44,.25,.56,.44,.00,.00,.00,.00,.00
1,-.230000,.44,.25,.56,.44,.00,.00,.00,.00,.00
1,-.220000,.45,.25,.55,.45,.00,.00,.00,.00,.00
1,-.210000,.45,.25,.55,.45,.00,.00,.00,.00,.00
1,-.200000,.45,.25,.55,.45,.00,.00,.00,.00,.00
1,-.190000,.45,.25,.55,.45,.00,.00,.00,.00,.00
1,-.180000,.46,.25,.54,.46,.00,.00,.00,.00,.00
1,-.170000,.46,.25,.54,.46,.00,.00,.00,.00,.00
1,-.160000,.46,.25,.54,.46,.00,.00,.00,.00,.00
1,-.150000,.46,.25,.54,.46,.00,.00,.00,.00,.00
1,-.140000,.47,.25,.53,.47,.00,.00,.00,.00,.00
1,-.130000,.47,.25,.53,.47,.00,.00,.00,.00,.00
1,-.120000,.47,.25,.53,.47,.00,.00,.00,.00,.00
1,-.110000,.47,.25,.53,.47,.00,.00,.00,.00,.00
1,-.100000,.48,.25,.52,.48,.00,.00,.00,.00,.00
1,-.090000,.48,.25,.52,.48,.00,.00,.00,.00,.00
1,-.080000,.48,.25,.52,.48,.00,.00,.00,.00,.00
1,-.070000,.48,.25,.52,.48,.00,.00,.00,.00,.00
1,-.060000,.49,.25,.51,.49,.00,.00,.00,.00,.00
1,-.050000,.49,.25,.51,.49,.00,.00,.00,.00,.00
1,-.040000,.49,.25,.51,.49,.00,.00,.00,.00,.00
1,-.030000,.49,.25,.51,.49,.00,.00,.00,.00,.00
1,-.020000,.50,.25,.50,.50,.00,.00,.00,.00,.00
1,-.010000,.50,.25,.50,.50,.00,.00,.00,.00,.00
1,.000000,.50,.25,.50,.50,.00,.00,.00,.00,.00
1,.010000,.50,.25,.50,.50,.00,.00,.00,.00,.00
1,.020000,.50,.25,.50,.50,.00,.00,.00,.00,.00
1,.030000,.51,.25,.49,.51,.00,.00,.00,.00,.00
1,.040000,.51,.25,.49,.51,.00,.00,.00,.00,.00
1,.050000,.51,.25,.49,.51,.00,.00,.00,.00,.00
1,.060000,.51,.25,.49,.51,.00,.00,.00,.00,.00
1,.070000,.52,.25,.48,.52,.00,.00,.00,.00,.00
1,.080000,.52,.25,.48,.52,.00,.00,.00,.00,.00
1,.090000,.52,.25,.48,.52,.00,.00,.00,.00,.00
1,.100000,.52,.25,.48,.52,.00,.00,.00,.00,.00
1,.110000,.53,.25,.47,.53,.00,.00,.00,.00,.00
1,.120000,.53,.25,.47,.53,.00,.00,.00,.00,.00
1,.130000,.53,.25,.47,.53,.00,.00,.00,.00,.00
1,.140000,.53,.25,.47,.53,.00,.00,.00,.00,.00
1,.150000,.54,.25,.46,.54,.00,.00,.00,.00,.00
1,.160000,.54,.25,.46,.54,.00,.00,.00,.00,.00
1,.170000,.54,.25,.46,.54,.00,.00,.00,.00,.00
1,.180000,.54,.25,.46,.54,.00,.00,.00,.00,.00
1,.190000,.55,.25,.45,.55,.00,.00,.00,.00,.00
1,.200000,.55,.25,.45,.55,.00,.00,.00,.00,.00
1,.210000,.55,.25,.45,.55,.00,.00,.00,.00,.00
1,.220000,.55,.25,.45,.55,.00,.00,.00,.00,.00
1,.230000,.56,.25,.44,.56,.00,.00,.00,.00,.00
1,.240000,.56,.25,.44,.56,.00,.00,.00,.00,.00
1,.250000,.56,.25,.44,.56,.00,.00,.00,.00,.00
1,.260000,.56,.25,.44,.56,.00,.00,.00,.00,.00
1,.270000,.57,.25,.43,.57,.00,.00,.00,.00,.00
1,.280000,.57,.25,.43,.57,.00,.00,.00,.00,.00
1,.290000,.57,.24,.43,.57,.00,.00,.00,.00,.00
1,.300000,.57,.24,.43,.57,.00,.00,.00,.00,.00
1,.310000,.58,.24,.42,.58,.00,.00,.00,.00,.00
1,.320000,.58,.24,.42,.58,.00,.00,.00,.00,.00
1,.330000,.58,.24,.42,.58,.00,.00,.00,.00,.00
1,.340000,.58,.24,.42,.58,.00,.00,.00,.00,.00
1,.350000,.59,.24,.41,.59,.00,.00,.00,.00,.00
1,.360000,.59,.24,.41,.59,.00,.00,.00,.00,.00
1,.370000,.59,.24,.41,.59,.00,.00,.00,.00,.00
1,.380000,.59,.24,.41,.59,.00,.00,.00,.00,.00
1,.390000,.60,.24,.40,.60,.00,.00,.00,.00,.00
1,.400000,.60,.24,.40,.60,.00,.00,.00,.00,.00
1,.410000,.60,.24,.40,.60,.00,.00,.00,.00,.00
1,.420000,.60,.24,.40,.60,.00,.00,.00,.00,.00
1,.430000,.61,.24,.39,.61,.00,.00,.00,.00,.00
1,.440000,.61,.24,.39,.61,.00,.00,.00,.00,.00
1,.450000,.61,.24,.39,.61,.00,.00,.00,.00,.00
1,.460000,.61,.24,.39,.61,.00,.00,.00,.00,.00
1,.470000,.62,.24,.38,.62,.00,.00,.00,.00,.00
1,.480000,.62,.24,.38,.62,.00,.00,.00,.00,.00
1,.490000,.62,.24,.38,.62,.00,.00,.00,.00,.00
1,.500000,.62,.24,.38,.62,.00,.00,.00,.00,.00
1,.510000,.62,.23,.38,.62,.00,.00,.00,.00,.00
1,.520000,.63,.23,.37,.63,.00,.00,.00,.00,.00
1,.530000,.63,.23,.37,.63,.00,.00,.00,.00,.00
1,.540000,.63,.23,.37,.63,.00,.00,.00,.00,.00
1,.550000,.63,.23,.37,.63,.00,.00,.00,.00,.00
1,.560000,.64,.23,.36,.64,.00,.00,.00,.00,.00
1,.570000,.64,.23,.36,.64,.00,.00,.00,.00,.00
1,.580000,.64,.23,.36,.64,.00,.00,.00,.00,.00
1,.590000,.64,.23,.36,.64,.00,.00,.00,.00,.00
1,.600000,.65,.23,.35,.65,.00,.00,.00,.00,.00
1,.610000,.65,.23,.35,.65,.00,.00,.00,.00,.00
1,.620000,.65,.23,.35,.65,.00,.00,.00,.00,.00
1,.630000,.65,.23,.35,.65,.00,.00,.00,.00,.00
1,.640000,.65,.23,.35,.65,.00,.00,.00,.00,.00
1,.650000,.66,.23,.34,.66,.00,.00,.00,.00,.00
1,.660000,.66,.22,.34,.66,.00,.00,.00,.00,.00
1,.670000,.66,.22,.34,.66,.00,.00,.00,.00,.00
1,.680000,.66,.22,.34,.66,.00,.00,.00,.00,.00
1,.690000,.67,.22,.33,.67,.00,.00,.00,.00,.00
1,.700000,.67,.22,.33,.67,.00,.00,.00,.00,.00
1,.710000,.67,.22,.33,.67,.00,.00,.00,.00,.00
1,.720000,.67,.22,.33,.67,.00,.00,.00,.00,.00
1,.730000,.67,.22,.33,.67,.00,.00,.00,.00,.00
1,.740000,.68,.22,.32,.68,.00,.00,.00,.00,.00
1,.750000,.68,.22,.32,.68,.00,.00,.00,.00,.00
1,.760000,.68,.22,.32,.68,.00,.00,.00,.00,.00
1,.770000,.68,.22,.32,.68,.00,.00,.00,.00,.00
1,.780000,.69,.22,.31,.69,.00,.00,.00,.00,.00
1,.790000,.69,.21,.31,.69,.00,.00,.00,.00,.00
1,.800000,.69,.21,.31,.69,.00,.00,.00,.00,.00
1,.810000,.69,.21,.31,.69,.00,.00,.00,.00,.00
1,.820000,.69,.21,.31,.69,.00,.00,.00,.00,.00
1,.830000,.70,.21,.30,.70,.00,.00,.00,.00,.00
1,.840000,.70,.21,.30,.70,.00,.00,.00,.00,.00
1,.850000,.70,.21,.30,.70,.00,.00,.00,.00,.00
1,.860000,.70,.21,.30,.70,.00,.00,.00,.00,.00
1,.870000,.70,.21,.30,.70,.00,.00,.00,.00,.00
1,.880000,.71,.21,.29,.71,.00,.00,.00,.00,.00
1,.890000,.71,.21,.29,.71,.00,.00,.00,.00,.00
1,.900000,.71,.21,.29,.71,.00,.00,.00,.00,.00
1,.910000,.71,.20,.29,.71,.00,.00,.00,.00,.00
1,.920000,.72,.20,.28,.72,.00,.00,.00,.00,.00
1,.930000,.72,.20,.28,.72,.00,.00,.00,.00,.00
1,.940000,.72,.20,.28,.72,.00,.00,.00,.00,.00
1,.950000,.72,.20,.28,.72,.00,.00,.00,.00,.00
1,.960000,.72,.20,.28,.72,.00,.00,.00,.00,.00
1,.970000,.73,.20,.27,.73,.00,.00,.00,.00,.00
1,.980000,.73,.20,.27,.73,.00,.00,.00,.00,.00
1,.990000,.73,.20,.27,.73,.00,.00,.00,.00,.00
1,1.000000,.73,.20,.27,.73,.00,.00,.00,.00,.00
1,1.010000,.73,.20,.27,.73,.00,.00,.00,.00,.00
1,1.020000,.73,.19,.27,.73,.00,.00,.00,.00,.00
1,1.030000,.74,.19,.26,.74,.00,.00,.00,.00,.00
1,1.040000,.74,.19,.26,.74,.00,.00,.00,.00,.00
1,1.050000,.74,.19,.26,.74,.00,.00,.00,.00,.00
1,1.060000,.74,.19,.26,.74,.00,.00,.00,.00,.00
1,1.070000,.74,.19,.26,.74,.00,.00,.00,.00,.00
1,1.080000,.75,.19,.25,.75,.00,.00,.00,.00,.00
1,1.090000,.75,.19,.25,.75,.00,.00,.00,.00,.00
1,1.100000,.75,.19,.25,.75,.00,.00,.00,.00,.00
1,1.110000,.75,.19,.25,.75,.00,.00,.00,.00,.00
1,1.120000,.75,.19,.25,.75,.00,.00,.00,.00,.00
1,1.130000,.76,.18,.24,.76,.00,.00,.00,.00,.00
1,1.140000,.76,.18,.24,.76,.00,.00,.00,.00,.00
1,1.150000,.76,.18,.24,.76,.00,.00,.00,.00,.00
1,1.160000,.76,.18,.24,.76,.00,.00,.00,.00,.00
1,1.170000,.76,.18,.24,.76,.00,.00,.00,.00,.00
1,1.180000,.76,.18,.24,.76,.00,.00,.00,.00,.00
1,1.190000,.77,.18,.23,.77,.00,.00,.00,.00,.00
1,1.200000,.77,.18,.23,.77,.00,.00,.00,.00,.00
1,1.210000,.77,.18,.23,.77,.00,.00,.00,.00,.00
1,1.220000,.77,.18,.23,.77,.00,.00,.00,.00,.00
1,1.230000,.77,.18,.23,.77,.00,.00,.00,.00,.00
1,1.240000,.78,.17,.22,.78,.00,.00,.00,.00,.00
1,1.250000,.78,.17,.22,.78,.00,.00,.00,.00,.00
1,1.260000,.78,.17,.22,.78,.00,.00,.00,.00,.00
1,1.270000,.78,.17,.22,.78,.00,.00,.00,.00,.00
1,1.280000,.78,.17,.22,.78,.00,.00,.00,.00,.00
1,1.290000,.78,.17,.22,.78,.00,.00,.00,.00,.00
1,1.300000,.79,.17,.21,.79,.00,.00,.00,.00,.00
1,1.310000,.79,.17,.21,.79,.00,.00,.00,.00,.00
1,1.320000,.79,.17,.21,.79,.00,.00,.00,.00,.00
1,1.330000,.79,.17,.21,.79,.00,.00,.00,.00,.00
1,1.340000,.79,.16,.21,.79,.00,.00,.00,.00,.00
1,1.350000,.79,.16,.21,.79,.00,.00,.00,.00,.00
1,1.360000,.80,.16,.20,.80,.00,.00,.00,.00,.00
1,1.370000,.80,.16,.20,.80,.00,.00,.00,.00,.00
1,1.380000,.80,.16,.20,.80,.00,.00,.00,.00,.00
1,1.390000,.80,.16,.20,.80,.00,.00,.00,.00,.00
1,1.400000,.80,.16,.20,.80,.00,.00,.00,.00,.00
1,1.410000,.80,.16,.20,.80,.00,.00,.00,.00,.00
1,1.420000,.81,.16,.19,.81,.00,.00,.00,.00,.00
1,1.430000,.81,.16,.19,.81,.00,.00,.00,.00,.00
1,1.440000,.81,.15,.19,.81,.00,.00,.00,.00,.00
1,1.450000,.81,.15,.19,.81,.00,.00,.00,.00,.00
1,1.460000,.81,.15,.19,.81,.00,.00,.00,.00,.00
1,1.470000,.81,.15,.19,.81,.00,.00,.00,.00,.00
1,1.480000,.81,.15,.19,.81,.00,.00,.00,.00,.00
1,1.490000,.82,.15,.18,.82,.00,.00,.00,.00,.00
1,1.500000,.82,.15,.18,.82,.00,.00,.00,.00,.00
1,1.510000,.82,.15,.18,.82,.00,.00,.00,.00,.00
1,1.520000,.82,.15,.18,.82,.00,.00,.00,.00,.00
1,1.530000,.82,.15,.18,.82,.00,.00,.00,.00,.00
1,1.540000,.82,.15,.18,.82,.00,.00,.00,.00,.00
1,1.550000,.82,.14,.18,.82,.00,.00,.00,.00,.00
1,1.560000,.83,.14,.17,.83,.00,.00,.00,.00,.00
1,1.570000,.83,.14,.17,.83,.00,.00,.00,.00,.00
1,1.580000,.83,.14,.17,.83,.00,.00,.00,.00,.00
1,1.590000,.83,.14,.17,.83,.00,.00,.00,.00,.00
1,1.600000,.83,.14,.17,.83,.00,.00,.00,.00,.00
1,1.610000,.83,.14,.17,.83,.00,.00,.00,.00,.00
1,1.620000,.83,.14,.17,.83,.00,.00,.00,.00,.00
1,1.630000,.84,.14,.16,.84,.00,.00,.00,.00,.00
1,1.640000,.84,.14,.16,.84,.00,.00,.00,.00,.00
1,1.650000,.84,.14,.16,.84,.00,.00,.00,.00,.00
1,1.660000,.84,.13,.16,.84,.00,.00,.00,.00,.00
1,1.670000,.84,.13,.16,.84,.00,.00,.00,.00,.00
1,1.680000,.84,.13,.16,.84,.00,.00,.00,.00,.00
1,1.690000,.84,.13,.16,.84,.00,.00,.00,.00,.00
1,1.700000,.85,.13,.15,.85,.00,.00,.00,.00,.00
1,1.710000,.85,.13,.15,.85,.00,.00,.00,.00,.00
1,1.720000,.85,.13,.15,.85,.00,.00,.00,.00,.00
1,1.730000,.85,.13,.15,.85,.00,.00,.00,.00,.00
1,1.740000,.85,.13,.15,.85,.00,.00,.00,.00,.00
1,1.750000,.85,.13,.15,.85,.00,.00,.00,.00,.00
1,1.760000,.85,.13,.15,.85,.00,.00,.00,.00,.00
1,1.770000,.85,.12,.15,.85,.00,.00,.00,.00,.00
1,1.780000,.86,.12,.14,.86,.00,.00,.00,.00,.00
1,1.790000,.86,.12,.14,.86,.00,.00,.00,.00,.00
1,1.800000,.86,.12,.14,.86,.00,.00,.00,.00,.00
1,1.810000,.86,.12,.14,.86,.00,.00,.00,.00,.00
1,1.820000,.86,.12,.14,.86,.00,.00,.00,.00,.00
1,1.830000,.86,.12,.14,.86,.00,.00,.00,.00,.00
1,1.840000,.86,.12,.14,.86,.00,.00,.00,.00,.00
1,1.850000,.86,.12,.14,.86,.00,.00,.00,.00,.00
1,1.860000,.87,.12,.13,.87,.00,.00,.00,.00,.00
1,1.870000,.87,.12,.13,.87,.00,.00,.00,.00,.00
1,1.880000,.87,.11,.13,.87,.00,.00,.00,.00,.00
1,1.890000,.87,.11,.13,.87,.00,.00,.00,.00,.00
1,1.900000,.87,.11,.13,.87,.00,.00,.00,.00,.00
1,1.910000,.87,.11,.13,.87,.00,.00,.00,.00,.00
1,1.920000,.87,.11,.13,.87,.00,.00,.00,.00,.00
1,1.930000,.87,.11,.13,.87,.00,.00,.00,.00,.00
1,1.940000,.87,.11,.13,.87,.00,.00,.00,.00,.00
1,1.950000,.88,.11,.12,.88,.00,.00,.00,.00,.00
1,1.960000,.88,.11,.12,.88,.00,.00,.00,.00,.00
1,1.970000,.88,.11,.12,.88,.00,.00,.00,.00,.00
1,1.980000,.88,.11,.12,.88,.00,.00,.00,.00,.00
1,1.990000,.88,.11,.12,.88,.00,.00,.00,.00,.00
1,2.000000,.88,.10,.12,.88,.00,.00,.00,.00,.00
1,2.010000,.88,.10,.12,.88,.00,.00,.00,.00,.00
1,2.020000,.88,.10,.12,.88,.00,.00,.00,.00,.00
1,2.030000,.88,.10,.12,.88,.00,.00,.00,.00,.00
1,2.040000,.88,.10,.12,.88,.00,.00,.00,.00,.00
1,2.050000,.89,.10,.11,.89,.00,.00,.00,.00,.00
1,2.060000,.89,.10,.11,.89,.00,.00,.00,.00,.00
1,2.070000,.89,.10,.11,.89,.00,.00,.00,.00,.00
1,2.080000,.89,.10,.11,.89,.00,.00,.00,.00,.00
1,2.090000,.89,.10,.11,.89,.00,.00,.00,.00,.00
1,2.100000,.89,.10,.11,.89,.00,.00,.00,.00,.00
1,2.110000,.89,.10,.11,.89,.00,.00,.00,.00,.00
1,2.120000,.89,.10,.11,.89,.00,.00,.00,.00,.00
1,2.130000,.89,.09,.11,.89,.00,.00,.00,.00,.00
1,2.140000,.89,.09,.11,.89,.00,.00,.00,.00,.00
1,2.150000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.160000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.170000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.180000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.190000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.200000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.210000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.220000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.230000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.240000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.250000,.90,.09,.10,.90,.00,.00,.00,.00,.00
1,2.260000,.91,.09,.09,.91,.00,.00,.00,.00,.00
1,2.270000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.280000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.290000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.300000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.310000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.320000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.330000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.340000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.350000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.360000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.370000,.91,.08,.09,.91,.00,.00,.00,.00,.00
1,2.380000,.92,.08,.08,.92,.00,.00,.00,.00,.00
1,2.390000,.92,.08,.08,.92,.00,.00,.00,.00,.00
1,2.400000,.92,.08,.08,.92,.00,.00,.00,.00,.00
1,2.410000,.92,.08,.08,.92,.00,.00,.00,.00,.00
1,2.420000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.430000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.440000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.450000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.460000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.470000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.480000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.490000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.500000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.510000,.92,.07,.08,.92,.00,.00,.00,.00,.00
1,2.520000,.93,.07,.07,.93,.00,.00,.00,.00,.00
1,2.530000,.93,.07,.07,.93,.00,.00,.00,.00,.00
1,2.540000,.93,.07,.07,.93,.00,.00,.00,.00,.00
1,2.550000,.93,.07,.07,.93,.00,.00,.00,.00,.00
1,2.560000,.93,.07,.07,.93,.00,.00,.00,.00,.00
1,2.570000,.93,.07,.07,.93,.00,.00,.00,.00,.00
1,2.580000,.93,.07,.07,.93,.00,.00,.00,.00,.00
1,2.590000,.93,.06,.07,.93,.00,.00,.00,.00,.00
1,2.600000,.93,.06,.07,.93,.00,.00,.00,.00,.00
1,2.610000,.93,.06,.07,.93,.00,.00,.00,.00,.00
1,2.620000,.93,.06,.07,.93,.00,.00,.00,.00,.00
1,2.630000,.93,.06,.07,.93,.00,.00,.00,.00,.00
1,2.640000,.93,.06,.07,.93,.00,.00,.00,.00,.00
1,2.650000,.93,.06,.07,.93,.00,.00,.00,.00,.00
1,2.660000,.93,.06,.07,.93,.00,.00,.00,.00,.00
1,2.670000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.680000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.690000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.700000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.710000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.720000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.730000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.740000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.750000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.760000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.770000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.780000,.94,.06,.06,.94,.00,.00,.00,.00,.00
1,2.790000,.94,.05,.06,.94,.00,.00,.00,.00,.00
1,2.800000,.94,.05,.06,.94,.00,.00,.00,.00,.00
1,2.810000,.94,.05,.06,.94,.00,.00,.00,.00,.00
1,2.820000,.94,.05,.06,.94,.00,.00,.00,.00,.00
1,2.830000,.94,.05,.06,.94,.00,.00,.00,.00,.00
1,2.840000,.94,.05,.06,.94,.00,.00,.00,.00,.00
1,2.850000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.860000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.870000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.880000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.890000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.900000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.910000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.920000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.930000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.940000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.950000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.960000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.970000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.980000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,2.990000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,3.000000,.95,.05,.05,.95,.00,.00,.00,.00,.00
1,3.010000,.95,.04,.05,.95,.00,.00,.00,.00,.00
1,3.020000,.95,.04,.05,.95,.00,.00,.00,.00,.00
1,3.030000,.95,.04,.05,.95,.00,.00,.00,.00,.00
1,3.040000,.95,.04,.05,.95,.00,.00,.00,.00,.00
1,3.050000,.95,.04,.05,.95,.00,.00,.00,.00,.00
1,3.060000,.96,.04,.04,.96,.00,.00,.00,.00,.00
